,pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,deathstoday,percentdeath,testedtoday,recoveredtoday,percentactive
976,35,Ontario,Ontario,11-05-2020,20546,0,1669.0,20546,433316.0,15131.0,73.64,29747.0,308.0,1.52,141.05,11.458,35.0,8.12,13514.0,359.0,18.23
977,24,Quebec,Québec,11-05-2020,38469,0,3013.0,38469,284239.0,9703.0,25.22,33499.0,748.0,1.98,453.38,35.51,85.0,7.83,5850.0,177.0,66.94
978,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-05-2020,261,0,3.0,261,9896.0,244.0,93.49,18975.0,0.0,0.0,50.04,0.575,0.0,1.15,94.0,0.0,5.36
979,13,New Brunswick,Nouveau-Brunswick,11-05-2020,120,0,0.0,120,17184.0,118.0,98.33,22121.0,0.0,0.0,15.45,0.0,0.0,0.0,434.0,0.0,1.67
980,12,Nova Scotia,Nouvelle-Écosse,11-05-2020,1019,0,48.0,1019,35023.0,767.0,75.27,36054.0,1.0,0.1,104.9,4.941,1.0,4.71,203.0,18.0,20.02
981,11,Prince Edward Island,Île-du-Prince-Édouard,11-05-2020,27,0,0.0,27,3910.0,27.0,100.0,24913.0,0.0,0.0,17.2,0.0,0.0,0.0,64.0,0.0,0.0
982,60,Yukon,Yukon,11-05-2020,11,0,0.0,11,1088.0,11.0,100.0,26631.0,0.0,0.0,26.93,0.0,0.0,0.0,13.0,0.0,0.0
983,61,Northwest Territories,Territoires du Nord-Ouest,11-05-2020,5,0,0.0,5,1809.0,5.0,100.0,40356.0,0.0,0.0,11.15,0.0,0.0,0.0,10.0,0.0,0.0
984,62,Nunavut,Nunavut,11-05-2020,0,0,0.0,0,576.0,0.0,,14853.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,
985,99,Repatriated travellers,Voyageurs rapatriés,11-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
986,1,Canada,Canada,11-05-2020,69970,11,4993.0,69981,1121629.0,32994.0,47.15,29839.0,1133.0,1.65,186.17,13.283,122.0,7.13,24109.0,898.0,45.72
987,59,British Columbia,Colombie-Britannique,12-05-2020,2360,0,131.0,2360,95558.0,1832.0,77.63,18843.0,7.0,0.3,46.54,2.583,1.0,5.55,1531.0,113.0,16.82
988,48,Alberta,Alberta,12-05-2020,6345,0,118.0,6345,178208.0,4866.0,76.69,40768.0,45.0,0.71,145.15,2.699,1.0,1.86,2706.0,207.0,21.45
989,47,Saskatchewan,Saskatchewan,12-05-2020,573,0,6.0,573,34801.0,374.0,65.27,29631.0,5.0,0.88,48.79,0.511,0.0,1.05,216.0,11.0,33.68
990,46,Manitoba,Manitoba,12-05-2020,279,11,7.0,290,30799.0,251.0,86.55,22490.0,1.0,0.35,21.18,0.511,0.0,2.41,401.0,4.0,11.03
991,35,Ontario,Ontario,12-05-2020,20907,0,1725.0,20907,444882.0,15391.0,73.62,30541.0,361.0,1.76,143.53,11.842,56.0,8.25,11566.0,260.0,18.13
992,24,Quebec,Québec,12-05-2020,39225,0,3131.0,39225,290888.0,10056.0,25.64,34283.0,756.0,1.97,462.29,36.900999999999996,118.0,7.98,6649.0,353.0,66.38
993,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-05-2020,261,0,3.0,261,10043.0,247.0,94.64,19256.0,0.0,0.0,50.04,0.575,0.0,1.15,147.0,3.0,4.21
994,13,New Brunswick,Nouveau-Brunswick,12-05-2020,120,0,0.0,120,17339.0,118.0,98.33,22320.0,0.0,0.0,15.45,0.0,0.0,0.0,155.0,0.0,1.67
995,12,Nova Scotia,Nouvelle-Écosse,12-05-2020,1020,0,48.0,1020,35430.0,864.0,84.71,36473.0,1.0,0.1,105.0,4.941,0.0,4.71,407.0,97.0,10.59
996,11,Prince Edward Island,Île-du-Prince-Édouard,12-05-2020,27,0,0.0,27,4029.0,27.0,100.0,25671.0,0.0,0.0,17.2,0.0,0.0,0.0,119.0,0.0,0.0
997,60,Yukon,Yukon,12-05-2020,11,0,0.0,11,1094.0,11.0,100.0,26778.0,0.0,0.0,26.93,0.0,0.0,0.0,6.0,0.0,0.0
998,61,Northwest Territories,Territoires du Nord-Ouest,12-05-2020,5,0,0.0,5,1817.0,5.0,100.0,40535.0,0.0,0.0,11.15,0.0,0.0,0.0,8.0,0.0,0.0
999,62,Nunavut,Nunavut,12-05-2020,0,0,0.0,0,604.0,0.0,,15575.0,0.0,0.0,0.0,0.0,0.0,,28.0,0.0,
1000,99,Repatriated travellers,Voyageurs rapatriés,12-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
1001,1,Canada,Canada,12-05-2020,71146,11,5169.0,71157,1145568.0,34042.0,47.84,30476.0,1176.0,1.68,189.3,13.751,176.0,7.26,23939.0,1048.0,44.9
1002,59,British Columbia,Colombie-Britannique,13-05-2020,2376,0,132.0,2376,97060.0,1859.0,78.24,19139.0,16.0,0.68,46.85,2.603,1.0,5.56,1502.0,27.0,16.2
1003,48,Alberta,Alberta,13-05-2020,6407,0,120.0,6407,181624.0,5076.0,79.23,41549.0,62.0,0.98,146.57,2.745,2.0,1.87,3416.0,210.0,18.9
1004,47,Saskatchewan,Saskatchewan,13-05-2020,577,0,6.0,577,35189.0,385.0,66.72,29962.0,4.0,0.7,49.13,0.511,0.0,1.04,388.0,11.0,32.24
1005,46,Manitoba,Manitoba,13-05-2020,279,11,7.0,290,31416.0,251.0,86.55,22940.0,0.0,0.0,21.18,0.511,0.0,2.41,617.0,0.0,11.03
1006,35,Ontario,Ontario,13-05-2020,21236,0,1765.0,21236,459524.0,15845.0,74.61,31547.0,329.0,1.57,145.79,12.117,40.0,8.31,14642.0,454.0,17.07
1007,24,Quebec,Québec,13-05-2020,39931,0,3220.0,39931,296528.0,10470.0,26.22,34947.0,706.0,1.8,470.61,37.949,89.0,8.06,5640.0,414.0,65.72
1008,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,13-05-2020,261,0,3.0,261,10149.0,247.0,94.64,19460.0,0.0,0.0,50.04,0.575,0.0,1.15,106.0,0.0,4.21
1009,13,New Brunswick,Nouveau-Brunswick,13-05-2020,120,0,0.0,120,17765.0,118.0,98.33,22869.0,0.0,0.0,15.45,0.0,0.0,0.0,426.0,0.0,1.67
1010,12,Nova Scotia,Nouvelle-Écosse,13-05-2020,1024,0,51.0,1024,35811.0,870.0,84.96,36866.0,4.0,0.39,105.42,5.25,3.0,4.98,381.0,6.0,10.06
1011,11,Prince Edward Island,Île-du-Prince-Édouard,13-05-2020,27,0,0.0,27,4199.0,27.0,100.0,26754.0,0.0,0.0,17.2,0.0,0.0,0.0,170.0,0.0,0.0
1012,60,Yukon,Yukon,13-05-2020,11,0,0.0,11,1106.0,11.0,100.0,27072.0,0.0,0.0,26.93,0.0,0.0,0.0,12.0,0.0,0.0
1013,61,Northwest Territories,Territoires du Nord-Ouest,13-05-2020,5,0,0.0,5,1817.0,5.0,100.0,40535.0,0.0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0
1014,62,Nunavut,Nunavut,13-05-2020,0,0,0.0,0,608.0,0.0,,15678.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,
1015,99,Repatriated travellers,Voyageurs rapatriés,13-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
1016,1,Canada,Canada,13-05-2020,72267,11,5304.0,72278,1172872.0,35164.0,48.65,31202.0,1121.0,1.58,192.28,14.11,135.0,7.34,27304.0,1122.0,44.01
1017,59,British Columbia,Colombie-Britannique,14-05-2020,2392,0,135.0,2392,98747.0,1885.0,78.8,19472.0,16.0,0.67,47.17,2.662,3.0,5.64,1687.0,26.0,15.55
1018,48,Alberta,Alberta,14-05-2020,6457,0,121.0,6457,185545.0,5205.0,80.61,42446.0,50.0,0.78,147.71,2.7680000000000002,1.0,1.87,3921.0,129.0,17.52
1019,47,Saskatchewan,Saskatchewan,14-05-2020,582,0,6.0,582,35664.0,398.0,68.38,30366.0,5.0,0.87,49.55,0.511,0.0,1.03,475.0,13.0,30.58
1020,46,Manitoba,Manitoba,14-05-2020,278,11,7.0,289,31742.0,252.0,87.2,23178.0,-1.0,-0.34,21.1,0.511,0.0,2.42,326.0,1.0,10.38
1021,35,Ontario,Ontario,14-05-2020,21581,0,1798.0,21581,476383.0,16204.0,75.08,32704.0,345.0,1.62,148.15,12.343,33.0,8.33,16859.0,359.0,16.58
1022,24,Quebec,Québec,14-05-2020,40724,0,3351.0,40724,302929.0,10829.0,26.59,35702.0,793.0,1.99,479.95,39.493,131.0,8.23,6401.0,359.0,65.18
1023,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,14-05-2020,261,0,3.0,261,10275.0,248.0,95.02,19701.0,0.0,0.0,50.04,0.575,0.0,1.15,126.0,1.0,3.83
1024,13,New Brunswick,Nouveau-Brunswick,14-05-2020,120,0,0.0,120,18172.0,118.0,98.33,23393.0,0.0,0.0,15.45,0.0,0.0,0.0,407.0,0.0,1.67
1025,12,Nova Scotia,Nouvelle-Écosse,14-05-2020,1026,0,51.0,1026,36192.0,909.0,88.6,37258.0,2.0,0.2,105.62,5.25,0.0,4.97,381.0,39.0,6.43
1026,11,Prince Edward Island,Île-du-Prince-Édouard,14-05-2020,27,0,0.0,27,4306.0,27.0,100.0,27436.0,0.0,0.0,17.2,0.0,0.0,0.0,107.0,0.0,0.0
1027,60,Yukon,Yukon,14-05-2020,11,0,0.0,11,1112.0,11.0,100.0,27219.0,0.0,0.0,26.93,0.0,0.0,0.0,6.0,0.0,0.0
1028,61,Northwest Territories,Territoires du Nord-Ouest,14-05-2020,5,0,0.0,5,1828.0,5.0,100.0,40780.0,0.0,0.0,11.15,0.0,0.0,0.0,11.0,0.0,0.0
1029,62,Nunavut,Nunavut,14-05-2020,0,0,0.0,0,617.0,0.0,,15910.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,
1030,99,Repatriated travellers,Voyageurs rapatriés,14-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
1031,1,Canada,Canada,14-05-2020,73477,11,5472.0,73488,1203588.0,36091.0,49.11,32019.0,1210.0,1.67,195.5,14.557,168.0,7.45,30716.0,927.0,43.44
1032,59,British Columbia,Colombie-Britannique,15-05-2020,2407,0,140.0,2407,100289.0,1908.0,79.27,19776.0,15.0,0.63,47.46,2.761,5.0,5.82,1542.0,23.0,14.91
1033,48,Alberta,Alberta,15-05-2020,6515,0,125.0,6515,189225.0,5317.0,81.61,43288.0,58.0,0.9,149.04,2.86,4.0,1.92,3680.0,112.0,16.47
1034,47,Saskatchewan,Saskatchewan,15-05-2020,590,0,6.0,590,36086.0,408.0,69.15,30726.0,8.0,1.37,50.24,0.511,0.0,1.02,422.0,10.0,29.83
1035,46,Manitoba,Manitoba,15-05-2020,278,11,7.0,289,32492.0,254.0,87.89,23726.0,0.0,0.0,21.1,0.511,0.0,2.42,750.0,2.0,9.69
1036,35,Ontario,Ontario,15-05-2020,21922,0,1825.0,21922,494136.0,16641.0,75.91,33923.0,341.0,1.58,150.5,12.529000000000002,27.0,8.32,17753.0,437.0,15.76
1037,24,Quebec,Québec,15-05-2020,41420,0,3401.0,41420,310868.0,11039.0,26.65,36638.0,696.0,1.71,488.16,40.083,50.0,8.21,7939.0,210.0,65.14
1038,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,15-05-2020,260,0,3.0,260,10343.0,248.0,95.38,19832.0,-1.0,-0.38,49.85,0.575,0.0,1.15,68.0,0.0,3.46
1039,13,New Brunswick,Nouveau-Brunswick,15-05-2020,120,0,0.0,120,18587.0,119.0,99.17,23927.0,0.0,0.0,15.45,0.0,0.0,0.0,415.0,1.0,0.83
1040,12,Nova Scotia,Nouvelle-Écosse,15-05-2020,1034,0,55.0,1034,36587.0,918.0,88.78,37664.0,8.0,0.78,106.44,5.662000000000001,4.0,5.32,395.0,9.0,5.9
1041,11,Prince Edward Island,Île-du-Prince-Édouard,15-05-2020,27,0,0.0,27,4469.0,27.0,100.0,28475.0,0.0,0.0,17.2,0.0,0.0,0.0,163.0,0.0,0.0
1042,60,Yukon,Yukon,15-05-2020,11,0,0.0,11,1119.0,11.0,100.0,27390.0,0.0,0.0,26.93,0.0,0.0,0.0,7.0,0.0,0.0
1043,61,Northwest Territories,Territoires du Nord-Ouest,15-05-2020,5,0,0.0,5,1841.0,5.0,100.0,41070.0,0.0,0.0,11.15,0.0,0.0,0.0,13.0,0.0,0.0
1044,62,Nunavut,Nunavut,15-05-2020,0,0,0.0,0,628.0,0.0,,16194.0,0.0,0.0,0.0,0.0,0.0,,11.0,0.0,
1045,99,Repatriated travellers,Voyageurs rapatriés,15-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
1046,1,Canada,Canada,15-05-2020,74602,11,5562.0,74613,1236746.0,36895.0,49.45,32902.0,1125.0,1.53,198.5,14.797,90.0,7.45,33158.0,804.0,43.1
1047,59,British Columbia,Colombie-Britannique,16-05-2020,2428,0,141.0,2428,101886.0,1932.0,79.57,20091.0,21.0,0.87,47.88,2.78,1.0,5.81,1597.0,24.0,14.62
1048,48,Alberta,Alberta,16-05-2020,6587,0,126.0,6587,193098.0,5377.0,81.63,44174.0,72.0,1.11,150.69,2.8819999999999997,1.0,1.91,3873.0,60.0,16.46
1049,47,Saskatchewan,Saskatchewan,16-05-2020,591,0,6.0,591,36817.0,433.0,73.27,31348.0,1.0,0.17,50.32,0.511,0.0,1.02,731.0,25.0,25.72
1050,46,Manitoba,Manitoba,16-05-2020,278,11,7.0,289,33295.0,257.0,88.93,24312.0,0.0,0.0,21.1,0.511,0.0,2.42,803.0,3.0,8.65
1051,35,Ontario,Ontario,16-05-2020,22313,0,1858.0,22313,511323.0,17020.0,76.28,35103.0,391.0,1.78,153.18,12.755,33.0,8.33,17187.0,379.0,15.39
1052,24,Quebec,Québec,16-05-2020,42183,0,3483.0,42183,319472.0,11458.0,27.16,37652.0,763.0,1.84,497.15,41.049,82.0,8.26,8604.0,419.0,64.58
1053,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16-05-2020,260,0,3.0,260,10524.0,249.0,95.77,20179.0,0.0,0.0,49.85,0.575,0.0,1.15,181.0,1.0,3.08
1054,13,New Brunswick,Nouveau-Brunswick,16-05-2020,120,0,0.0,120,18775.0,120.0,100.0,24169.0,0.0,0.0,15.45,0.0,0.0,0.0,188.0,1.0,0.0
1055,12,Nova Scotia,Nouvelle-Écosse,16-05-2020,1037,0,55.0,1037,36916.0,930.0,89.68,38003.0,3.0,0.29,106.75,5.662000000000001,0.0,5.3,329.0,12.0,5.01
1056,11,Prince Edward Island,Île-du-Prince-Édouard,16-05-2020,27,0,0.0,27,4469.0,27.0,100.0,28475.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0
1057,60,Yukon,Yukon,16-05-2020,11,0,0.0,11,1124.0,11.0,100.0,27513.0,0.0,0.0,26.93,0.0,0.0,0.0,5.0,0.0,0.0
1058,61,Northwest Territories,Territoires du Nord-Ouest,16-05-2020,5,0,0.0,5,1851.0,5.0,100.0,41293.0,0.0,0.0,11.15,0.0,0.0,0.0,10.0,0.0,0.0
1059,62,Nunavut,Nunavut,16-05-2020,0,0,0.0,0,628.0,0.0,,16194.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
1060,99,Repatriated travellers,Voyageurs rapatriés,16-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
1061,1,Canada,Canada,16-05-2020,75853,11,5679.0,75864,1270254.0,37819.0,49.85,33793.0,1251.0,1.68,201.82,15.107999999999999,117.0,7.49,33508.0,924.0,42.66
1062,59,British Columbia,Colombie-Britannique,17-05-2020,2428,0,141.0,2428,103026.0,1932.0,79.57,20315.0,0.0,0.0,47.88,2.78,0.0,5.81,1140.0,0.0,14.62
1063,48,Alberta,Alberta,17-05-2020,6644,0,127.0,6644,196309.0,5453.0,82.07,44908.0,57.0,0.87,151.99,2.905,1.0,1.91,3211.0,76.0,16.01
1064,47,Saskatchewan,Saskatchewan,17-05-2020,592,0,6.0,592,37403.0,444.0,75.0,31847.0,1.0,0.17,50.41,0.511,0.0,1.01,586.0,11.0,23.99
1065,46,Manitoba,Manitoba,17-05-2020,278,11,7.0,289,34042.0,257.0,88.93,24858.0,0.0,0.0,21.1,0.511,0.0,2.42,747.0,0.0,8.65
1066,35,Ontario,Ontario,17-05-2020,22653,0,1881.0,22653,527010.0,17360.0,76.63,36179.0,340.0,1.52,155.51,12.913,23.0,8.3,15687.0,340.0,15.06
1067,24,Quebec,Québec,17-05-2020,42920,0,3562.0,42920,327782.0,11754.0,27.39,38631.0,737.0,1.75,505.84,41.98,79.0,8.3,8310.0,296.0,64.32
1068,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-05-2020,260,0,3.0,260,10622.0,249.0,95.77,20367.0,0.0,0.0,49.85,0.575,0.0,1.15,98.0,0.0,3.08
1069,13,New Brunswick,Nouveau-Brunswick,17-05-2020,120,0,0.0,120,19010.0,120.0,100.0,24471.0,0.0,0.0,15.45,0.0,0.0,0.0,235.0,0.0,0.0
1070,12,Nova Scotia,Nouvelle-Écosse,17-05-2020,1040,0,55.0,1040,37183.0,938.0,90.19,38278.0,3.0,0.29,107.06,5.662000000000001,0.0,5.29,267.0,8.0,4.52
1071,11,Prince Edward Island,Île-du-Prince-Édouard,17-05-2020,27,0,0.0,27,4619.0,27.0,100.0,29430.0,0.0,0.0,17.2,0.0,0.0,0.0,150.0,0.0,0.0
1072,60,Yukon,Yukon,17-05-2020,11,0,0.0,11,1124.0,11.0,100.0,27513.0,0.0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0
1073,61,Northwest Territories,Territoires du Nord-Ouest,17-05-2020,5,0,0.0,5,1865.0,5.0,100.0,41605.0,0.0,0.0,11.15,0.0,0.0,0.0,14.0,0.0,0.0
1074,62,Nunavut,Nunavut,17-05-2020,0,0,0.0,0,658.0,0.0,,16968.0,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,
1075,99,Repatriated travellers,Voyageurs rapatriés,17-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
1076,1,Canada,Canada,17-05-2020,76991,11,5782.0,77002,1300729.0,38550.0,50.06,34604.0,1138.0,1.5,204.85,15.382,103.0,7.51,30475.0,731.0,42.43
1077,59,British Columbia,Colombie-Britannique,18-05-2020,2444,0,143.0,2444,105078.0,1966.0,80.44,20720.0,16.0,0.66,48.19,2.82,2.0,5.85,2052.0,34.0,13.71
1078,48,Alberta,Alberta,18-05-2020,6683,0,128.0,6683,199237.0,5519.0,82.58,45578.0,39.0,0.59,152.88,2.928,1.0,1.92,2928.0,66.0,15.5
1079,47,Saskatchewan,Saskatchewan,18-05-2020,592,0,6.0,592,37697.0,455.0,76.86,32097.0,0.0,0.0,50.41,0.511,0.0,1.01,294.0,11.0,22.13
1080,46,Manitoba,Manitoba,18-05-2020,279,11,7.0,290,34498.0,257.0,88.62,25191.0,1.0,0.35,21.18,0.511,0.0,2.41,456.0,0.0,8.97
1081,35,Ontario,Ontario,18-05-2020,22957,0,1904.0,22957,535866.0,17638.0,76.83,36787.0,304.0,1.34,157.6,13.071,23.0,8.29,8856.0,278.0,14.88
1082,24,Quebec,Québec,18-05-2020,43627,0,3596.0,43627,335232.0,12045.0,27.61,39509.0,707.0,1.65,514.17,42.381,34.0,8.24,7450.0,291.0,64.15
1083,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-05-2020,260,0,3.0,260,10673.0,249.0,95.77,20464.0,0.0,0.0,49.85,0.575,0.0,1.15,51.0,0.0,3.08
1084,13,New Brunswick,Nouveau-Brunswick,18-05-2020,120,0,0.0,120,19260.0,120.0,100.0,24793.0,0.0,0.0,15.45,0.0,0.0,0.0,250.0,0.0,0.0
1085,12,Nova Scotia,Nouvelle-Écosse,18-05-2020,1043,0,55.0,1043,37406.0,946.0,90.7,38508.0,3.0,0.29,107.37,5.662000000000001,0.0,5.27,223.0,8.0,4.03
1086,11,Prince Edward Island,Île-du-Prince-Édouard,18-05-2020,27,0,0.0,27,4761.0,27.0,100.0,30335.0,0.0,0.0,17.2,0.0,0.0,0.0,142.0,0.0,0.0
1087,60,Yukon,Yukon,18-05-2020,11,0,0.0,11,1124.0,11.0,100.0,27513.0,0.0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0
1088,61,Northwest Territories,Territoires du Nord-Ouest,18-05-2020,5,0,0.0,5,1879.0,5.0,100.0,41918.0,0.0,0.0,11.15,0.0,0.0,0.0,14.0,0.0,0.0
1089,62,Nunavut,Nunavut,18-05-2020,0,0,0.0,0,660.0,0.0,,17019.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,
1090,99,Repatriated travellers,Voyageurs rapatriés,18-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
1091,1,Canada,Canada,18-05-2020,78061,11,5842.0,78072,1323447.0,39238.0,50.26,35208.0,1070.0,1.39,207.7,15.542,60.0,7.48,22718.0,688.0,42.26
1092,59,British Columbia,Colombie-Britannique,19-05-2020,2446,0,146.0,2446,106824.0,1975.0,80.74,21064.0,2.0,0.08,48.23,2.8789999999999996,3.0,5.97,1746.0,9.0,13.29
1093,48,Alberta,Alberta,19-05-2020,6716,0,128.0,6716,201283.0,5584.0,83.14,46046.0,33.0,0.49,153.64,2.928,0.0,1.91,2046.0,65.0,14.95
1094,47,Saskatchewan,Saskatchewan,19-05-2020,599,0,6.0,599,38064.0,470.0,78.46,32410.0,7.0,1.18,51.0,0.511,0.0,1.0,367.0,15.0,20.53
1095,46,Manitoba,Manitoba,19-05-2020,279,11,7.0,290,34892.0,257.0,88.62,25479.0,0.0,0.0,21.18,0.511,0.0,2.41,394.0,0.0,8.97
1096,35,Ontario,Ontario,19-05-2020,23384,0,1919.0,23384,541489.0,17898.0,76.54,37173.0,427.0,1.86,160.53,13.174000000000001,15.0,8.21,5623.0,260.0,15.25
1097,24,Quebec,Québec,19-05-2020,44197,0,3647.0,44197,341102.0,12497.0,28.28,40201.0,570.0,1.31,520.89,42.982,51.0,8.25,5870.0,452.0,63.47
1098,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-05-2020,260,0,3.0,260,10744.0,250.0,96.15,20600.0,0.0,0.0,49.85,0.575,0.0,1.15,71.0,1.0,2.69
1099,13,New Brunswick,Nouveau-Brunswick,19-05-2020,120,0,0.0,120,19453.0,120.0,100.0,25042.0,0.0,0.0,15.45,0.0,0.0,0.0,193.0,0.0,0.0
1100,12,Nova Scotia,Nouvelle-Écosse,19-05-2020,1044,0,56.0,1044,37594.0,956.0,91.57,38701.0,1.0,0.1,107.47,5.765,1.0,5.36,188.0,10.0,3.07
1101,11,Prince Edward Island,Île-du-Prince-Édouard,19-05-2020,27,0,0.0,27,4761.0,27.0,100.0,30335.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0
1102,60,Yukon,Yukon,19-05-2020,11,0,0.0,11,1134.0,11.0,100.0,27757.0,0.0,0.0,26.93,0.0,0.0,0.0,10.0,0.0,0.0
1103,61,Northwest Territories,Territoires du Nord-Ouest,19-05-2020,5,0,0.0,5,1890.0,5.0,100.0,42163.0,0.0,0.0,11.15,0.0,0.0,0.0,11.0,0.0,0.0
1104,62,Nunavut,Nunavut,19-05-2020,0,0,0.0,0,665.0,0.0,,17148.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,
1105,99,Repatriated travellers,Voyageurs rapatriés,19-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
1106,1,Canada,Canada,19-05-2020,79101,11,5912.0,79112,1339971.0,40050.0,50.62,35648.0,1040.0,1.33,210.46,15.728,70.0,7.47,16524.0,812.0,41.9
1107,59,British Columbia,Colombie-Britannique,20-05-2020,2467,0,149.0,2467,107152.0,2001.0,81.11,21129.0,21.0,0.86,48.65,2.938,3.0,6.04,328.0,26.0,12.85
1108,48,Alberta,Alberta,20-05-2020,6716,0,128.0,6716,203397.0,5584.0,83.14,46530.0,0.0,0.0,153.64,2.928,0.0,1.91,2114.0,0.0,14.95
1109,47,Saskatchewan,Saskatchewan,20-05-2020,620,0,6.0,620,38332.0,470.0,75.81,32638.0,21.0,3.51,52.79,0.511,0.0,0.97,268.0,0.0,23.23
1110,46,Manitoba,Manitoba,20-05-2020,279,11,7.0,290,35133.0,257.0,88.62,25655.0,0.0,0.0,21.18,0.511,0.0,2.41,241.0,0.0,8.97
1111,35,Ontario,Ontario,20-05-2020,23774,0,1962.0,23774,548629.0,18190.0,76.51,37664.0,390.0,1.67,163.21,13.469000000000001,43.0,8.25,7140.0,292.0,15.24
1112,24,Quebec,Québec,20-05-2020,44775,0,3718.0,44775,346684.0,12822.0,28.64,40859.0,578.0,1.31,527.7,43.818999999999996,71.0,8.3,5582.0,325.0,63.06
1113,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,20-05-2020,260,0,3.0,260,10841.0,250.0,96.15,20786.0,0.0,0.0,49.85,0.575,0.0,1.15,97.0,0.0,2.69
1114,13,New Brunswick,Nouveau-Brunswick,20-05-2020,120,0,0.0,120,19745.0,120.0,100.0,25417.0,0.0,0.0,15.45,0.0,0.0,0.0,292.0,0.0,0.0
1115,12,Nova Scotia,Nouvelle-Écosse,20-05-2020,1045,0,57.0,1045,37932.0,956.0,91.48,39049.0,1.0,0.1,107.58,5.867999999999999,1.0,5.45,338.0,0.0,3.06
1116,11,Prince Edward Island,Île-du-Prince-Édouard,20-05-2020,27,0,0.0,27,4951.0,27.0,100.0,31546.0,0.0,0.0,17.2,0.0,0.0,0.0,190.0,0.0,0.0
1117,60,Yukon,Yukon,20-05-2020,11,0,0.0,11,1141.0,11.0,100.0,27929.0,0.0,0.0,26.93,0.0,0.0,0.0,7.0,0.0,0.0
1118,61,Northwest Territories,Territoires du Nord-Ouest,20-05-2020,5,0,0.0,5,1890.0,5.0,100.0,42163.0,0.0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0
1119,62,Nunavut,Nunavut,20-05-2020,0,0,0.0,0,676.0,0.0,,17432.0,0.0,0.0,0.0,0.0,0.0,,11.0,0.0,
1120,99,Repatriated travellers,Voyageurs rapatriés,20-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
1121,1,Canada,Canada,20-05-2020,80112,11,6030.0,80123,1375126.0,40693.0,50.79,36583.0,1011.0,1.28,213.15,16.042,118.0,7.53,35155.0,643.0,41.69
1122,59,British Columbia,Colombie-Britannique,21-05-2020,2479,0,152.0,2479,108320.0,2020.0,81.48,21359.0,12.0,0.49,48.88,2.997,3.0,6.13,1168.0,19.0,12.38
1123,48,Alberta,Alberta,21-05-2020,6768,0,132.0,6768,205778.0,5710.0,84.37,47075.0,52.0,0.77,154.83,3.02,4.0,1.95,2381.0,126.0,13.68
1124,47,Saskatchewan,Saskatchewan,21-05-2020,622,0,7.0,622,38732.0,509.0,81.83,32979.0,2.0,0.32,52.96,0.596,1.0,1.13,400.0,39.0,17.04
1125,46,Manitoba,Manitoba,21-05-2020,279,11,7.0,290,35723.0,265.0,91.38,26085.0,0.0,0.0,21.18,0.511,0.0,2.41,590.0,8.0,6.21
1126,35,Ontario,Ontario,21-05-2020,24187,0,1993.0,24187,558792.0,18509.0,76.52,38361.0,413.0,1.74,166.04,13.682,31.0,8.24,10163.0,319.0,15.24
1127,24,Quebec,Québec,21-05-2020,45495,0,3800.0,45495,354172.0,13327.0,29.29,41741.0,720.0,1.61,536.18,44.785,82.0,8.35,7488.0,505.0,62.35
